261,HACAIIHCMAMUCAA,763
262,LLFFLFCLNLYQFXX,758
263,LRLLLWOLOORLLYY,779
264,FFFHHAHFMHFBIBW,762
265,ADAKDANAUAJQHUH,754
266,JJCJTWDTJTJTTTE,776
267,MWMWBWLOOWWWOWA,775
268,GGGGCGFGGBGGEFL,793
269,IIIWIFIPIIWNIHI,786
270,AXAAQFXDQFQPWWI,753
271,VVNCCYVINNNNVEW,764
272,EOGROREOTNOTGTG,768
273,JJTQQQTQTITVIUQ,769
274,DDJJVDVDXWAHXWV,760
275,NNUNUNLNNLNCNNL,808
276,UWOWWWPWWWQWUDB,777
277,IIISOHEQBIIFISH,762
278,RJJJJOKLJJJQKQJ,787
279,SMMMRYLMLSYDSDS,766
280,WWWWMMXCMMCPXWC,775
281,QQAQYQKAQQQHNKH,775
282,QQQQQNHQBQQRMQC,791
283,RRVVDLRDLTSTRTT,762
284,BXLBBGKBBPALLBX,767
285,XCXCHOIIHCVRPOR,753
286,ORORSRKRRHUSNRR,768
287,FFNFTFGSFFFGAAW,771
288,DDDDXHAOPSSNDIV,750
289,CCCGCCCCNDCYYCC,809
290,DDSHSRDMCDDGPSL,749
291,IHIHURIMGIWUMGG,760
292,PQGGPPJJPPJPGJB,777
293,VVVOVOVFVIVOQXF,777
294,XXXXXXXYDRSRGXR,804
295,HHHUJRCICLRTJKR,747
296,PBKPKUUKPPCAPXP,760
297,RRRLCRLRQLLQRLL,788
298,DDPDPPPDPPVDDCS,791
299,QSSQNOEQQQSWQAQ,766
300,WWGFGWGGGWCGGYW,783
301,MMMMCCFPQBTMMCV,771
302,SAAAIAAIKCAXRRY,765
303,FUUUKWVVWQOFDUF,752
304,DKUKECTKIGDDRWD,739
305,OKAJJOOFSOXAXBC,746
306,KRKKKKTTJGKNHQG,761
307,BKXXBCSBKMBBRXH,754
308,DNHHHCVXDYBXCJV,748
309,MNQFLLIQFQIIGQQ,758
310,OOOVVVWOORHVVJA,769
311,SFFFXXJLJXSKSWB,752
312,MMMFMGULWFAFFMF,766
313,CCCKMMMMFFJJXMF,774
314,VEGGEECQGYVJNSQ,744
315,CCCAROAJCOEEPAB,753
316,AGVOAPOOQXXIEOL,741
317,YYYYYYQUYULYUFU,801
318,NDDLPLSEEPENPLI,757
319,WKOYWWOWVTCYKVB,751
320,LERLQQAQQQQRQQE,792
321,MMMEGMKKMGGXUSK,757
322,KTKLKKLNELKMKET,768
323,XXRXHHGHGXXQXPN,764
324,XMMMEMMMMHOTCBR,768
325,YFTJYJYYJEJJYJY,791
326,YYSUUUHYSUMYSRM,770
327,NNNGVVNGVNNVNVV,808
328,YCJJYWIYYYIJIIL,763
329,GGGDGFDGJTNVTGF,768
330,MYYFYMMMHYYUYSY,771
331,MMVWVVETRMIMEWE,753
332,NNEYNNVNEVLLKEW,762
333,PPHVVSFFEHFPESH,758
334,PPCPDPAPCPPPPPL,813
335,XHHBHGGDULXMLXX,752
336,CCNNOCQHQCQJCOC,769
337,WQOOOKUKUOUSHBO,756
338,BBBBWBFMKLKNBQE,757
339,XPPYVNPXNPXPMGQ,760
340,IUAJAAAAUNMUTAV,761
341,HTPTBHPTTAHPHWG,760
342,AAAAAAAAADDMKIC,839
343,XNXOOMOXOYOXDOJ,764
344,FFDCCFDDBDFIEFP,759
345,TTTTTTFGAAFJTJT,803
346,JJXJJJJEJDGJKNE,777
347,UUGWUGUUGJEUWUR,779
348,UWUUWWVNWWOSUUM,766
349,QQWQSSMTTKTQGKV,750
350,AAAAXAEAIEAERGH,775
351,PPPPPNHCPPTPPJC,801
352,FFFHSNYCFFFJYGU,760
353,QIENXXXXIXXXQQS,783
354,PIPPEPCCUPJDUUU,759
355,MBMMIBMRQMFXMRX,764
356,FRMOFFXNFINAOEE,745
357,AANCENAFOQAIQOU,746
358,CCKCQCGEVCDIQCO,752
359,QHDHJHQDSJJQCJB,754
360,FFOYLFVFLFVYEFE,769
361,QCQCDRDPRRRMYNR,757
362,ASSMSOMSASPTPYY,762
363,EXPGBFPXFGEBBXF,762
364,GGNGPWWYPOWGUNN,753
365,HMHHMHHMHCTGEHX,775
366,VUWAUUTUYREXVWU,746
367,OOOODOOOJOOKUJV,799
368,KKKWKKWQWOQRKRK,785
369,TMWMMUMFMFOSFTF,758
370,AAIKKIGIPAKGAKV,762
371,GYYLLABGUMJLYYP,748
372,TUUUUUULUNINUUT,810
373,XXJXXJJXRXXXOGF,787
374,QQOOOQQERKQKRAQ,768
375,TGGXGBAGLGGXAPM,761
376,RQAAASMAQQDAHQI,754
377,SSSSWSSWPSKKPST,796
378,SSQSDSQDGSLSNSD,772
379,ENNTNNYGYPFGASL,744
380,GDGBKBKGPDGBKHB,770
381,GGGGGGGGGGQGHGG,911
382,MMQHMVMMXNMDMJV,759
383,QQQHYYYQVHSJDGD,755
384,SSDSHSGNSXMHDPS,753
385,RMOSMERHSHREJEI,750
386,CHCKQQCHHQFKKCK,769
387,FDDUUDUPDUHIFFD,769
388,NMMEMMMEMNMGMBM,794
389,RRRRRRRRRVLVRRN,871
390,QQQNHVHVNQMKDVV,760
391,YTQEXQUYUHYKILQ,739
392,RTTTNNTRTLNNNHG,774
393,GGTGTGGHTHHPLMQ,764
394,QQDLIYQBYDESBLD,749
395,KKAKWKECKAKIACG,764
396,XXXXXYXYTAJXNXX,799
397,PPPPPPWPSPPWFDR,811
398,PQYPKSPSYSLNOSS,750
399,GRGOGGXOEOGJGGW,767
400,EEESSNJCEXNBCCE,762
401,BBGBJXVUVBBBBDV,772
402,CTPCEPTEEEQBETA,759
403,UUUSFFUFTDFIFFH,764
404,UPPPSKKGGGRMXJP,750
405,OPOPPEEPBPBOPPA,784
406,UUUYKUUOPXGELVI,743
407,GYGYYGGYESWGNMN,764
408,YYYYYPLCYYLMBNY,785
409,HMHHHAOPNMHPJAH,764
410,VVWNUBAWWWWSKWW,769
411,KEWWWKSWLYVWGET,750
412,CJJJJFHFAJJJHQJ,787
413,ORGCORGCCVBOYRC,762
414,KFYFFFKGRJAWWFE,750
415,JLJJLLAHJWJPJJQ,767
416,WGGGGYYYHHYWGYV,784
417,EESYWNAWGEWWXWW,756
418,IPDXXLGDKPDDXEX,755
419,JEJHEAAJAAWEEBB,761
420,TNOYTNNPOPTAROX,752
421,DEEDELDQQCJEEQQ,769
422,XXWXKOXQXGIIOOC,751
423,MRPRBFMMDYBYWFI,746
424,DCDDCCDBDTDCDCP,788
425,IIIBPVPEBBVBPIF,765
426,MFMVMPFUUMVVPBM,763
427,KKKFKFKFSKKKFMC,803
428,DDDQDXDDXXTXJQH,772
429,BCBBBRXSBRXMRKB,766
430,IIIVCYNIKKYEIIC,764
431,PNNNNNLYFNNNNNT,827
432,UBHHBQBUQQSUCQS,762
433,FFVFAVVAFVMWKVV,769
434,XMLORXQITMJRXRR,747
435,CCCCYKWCNPCKCPJ,770
436,LJSMYOLMPQLYORT,744
437,MNMNMNMNGYHFCMY,772
438,THTTDTQTLLFCJQL,750
439,IYMHWIISEIHTWIJ,750
440,MWBWBBKMBMYBGMC,759
441,TTTTTTTTTDTSTTE,879
442,FOROOOFRGKARAAR,765
443,VVQWQWMWQQWVRQY,769
444,IKXCIIKDSIGCIII,775
445,QOONNJOOOOQQHQO,786
446,HHEHHHFSSNTEVFJ,758
447,CCWWIWDCDWWQWEO,761
448,KWKKKFWXTYDTKKI,760
449,WTSKKLVXLKNYINT,740
450,XXWXKVXEXJXRKVM,757
451,XXVPXWMXHWXVXXX,780
452,TATXXTTRAXEQTRX,763
453,LNNNOPNNCNSHPPO,763
454,HHYHHVYVHMYMEHH,777
455,HPHPXPPIBKFHIPO,754
456,JJIKWVWUGWJUDAJ,744
457,HCLLCDNHHHEPYOL,747
458,EEEKKGKRCSEKHGI,756
459,FAFBFFFBYALKFFS,771
460,RBJBLLLGLLLRKSB,768
461,IMMEWIIDBIBDIEA,757
462,KKKKKKIXKIIKKKK,854
463,UUUBBUMCVKUKBFU,760
464,LCLLBAHLLAAALLA,786
465,EBVEBVVBBVIVEUJ,772
466,AVHVAAARVXDVJNA,753
467,TLLLLLGILLEARAQ,777
468,JJJYWWWRBJBDDOT,756
469,IIFIIIIIIIIAYII,872
470,MXMDXLVLVOOVMVA,758
471,UXXUBVUCSCNRRFR,744
472,GGMMNDMDMYDMMDY,779
473,DDEFPDNDDPDPPKP,772
474,DDDNUIDLNNNJNNN,781
475,TSKXXKALDTXCLXK,753
476,BPOOPPBKFPFWYQV,746
477,IILLILWOYIIHUHM,757
478,PPPDILPDDPPVCIP,774
479,QQPRREXXERPNDAX,749
480,RABBARAGAJAEFBA,764
481,HPWEAAQQQGFCAFC,751
482,ISIXAIBCXIIAXXI,766
483,YYCEVCPVQSWDXOM,732
484,SIIRSKSUTSSSRAR,760
485,HSMSDRYSHPSSQUQ,746
486,PPPPPUJPJPDMEPN,784
487,RRRWWHHCFWRVITQ,748
488,EOIOEVPQOBAVIOU,749
489,JIJJSJJJJJJJCKG,824
490,NNNUCBUNTPSINUC,761
491,KKKKKKKLLGKLLGL,833
492,KKKKKKKMCKKIKSM,828
493,LPPQUPQPPPQWSYR,766
494,THTTVXXTTHTOOTU,776
495,YNYYYLYILQCLLCC,762
496,LLPLCLPKKCLIGLL,776
497,GGDTPPLPPLXGLXC,764
498,HHXHRWULKJTHTYH,741
499,TTTXTTRCTTSSRQV,772
500,FFFEQNFFBIFFFFN,798
501,VVVVVVRBVRFVVKI,809
502,HHHHEIOHIHHHGHG,801
503,IUNIISNIQNICIXI,766
504,EEEEEEWQPMFSEXE,784
505,LKLLKLELLXQLLLL,810
506,EVEERRPECCTEERT,770
507,EDDKDDDKKDDKEWE,794
508,EEENGEQMCELGELL,766
509,DXDVDDBRJPDPPGY,746
510,DMDJLSUJJGVGJYK,741
511,HNJOJJSKFWWFWNH,752
512,TTGGGUNGWTGNWTN,773
513,XXPBXXXXXGXVFGX,799
514,QTYYTDTQTQFENTT,763
515,VTTJIAJQEAWEKTH,741
516,EYISEESTKTEYPST,760
517,CCPPULUBCUCUPPU,776
518,QHHHYJUVHJYHUJV,763
519,SVKXXWOYVWOLXLX,757
520,EDOFOOXGGVTESGA,740
521,XXXYRXRXNXXQYRO,778
522,MMJKJYMYMXYJYXM,770
523,VIVVVVHVYAIXGDG,761
524,MRMYDQRMRQMGBTG,755
525,XXAXMFABDAXMMBH,760
526,VVVVVGNVNVNVMDH,795
527,SSBBSLSENLUBQLV,749
528,YAAYAYGAQYHAKAA,775
529,LLLLYKYHRLLGANA,765
530,OOLXUQRUJOYULFP,740
531,UTUUUIVUKICCUUJ,768
532,SKTKQYKISDJKXKD,746
533,MMMMMRMDNDUUNPD,777
534,EUFIYAFWELINYHQ,737
535,XXXXALXXXTXXOXV,805
536,VVVVTKTUKVFVSVK,773
537,PWPXLDVPLDLKIIP,752
538,KHHHHHAUKJHUJHS,785
539,OOOOOOPPOTOOPPO,842
540,DDHDDYBTQTOBODE,755
541,CKSEQEEESSXBEEE,773
542,ARIAIAIIRAUAIIS,782
543,MDVPPFDYQUVBLBU,741
544,GGTDGGXGFYGGSYG,775
545,WAWAXUWAAACIARR,766
546,VPEIFTOPVHHRRKP,740
547,LGLAALLPGLVGXLW,761
548,GGYUNUUMYUYOUUP,764
549,YYSYYIIYSWYSYGE,778
550,GGGGGYGRGAGGGGG,854
551,VVYQQETVOHQBKJY,739
552,AAAAAXAGQAVLAAA,809
553,GGGYGYLGLRLSCCC,769
554,QMWGQFWOQGRWGHW,751
555,PPPPIVEPPIAPDPO,783
556,CRMNRLLRMMHCMHC,769
557,KTLBWRVWWFARTWA,745
558,CCCCCCCCCCDBBLH,867
559,GRMJMRRRRLEREDM,765
560,DITFBTDTTBWTGLF,751
561,DKKKKSAESKDPOKD,769
562,FFFFFFYFMUXFUFV,800
563,PPPPVLHBJJPVWHV,766
564,MMMMGHHMHMVIQQX,769
565,XXNNXNNXNMWNNNN,811
566,KNMMMMMKMKVMFXK,783
567,AAAVAWAOGAVAEAV,782
568,VVVVVOOCOVJOVQJ,788
569,IIWIIAKIIIIIYRM,797
570,WWGWWKRKIWTRSWS,761
571,IIIIIIICHRIRHHI,819
572,UUUUQNUXSNPPUNN,770
573,CCCCJOCCCKWCCCO,817
574,CQVVQBULVWUMQQM,749
575,LDUSUDSFLLTDULD,765
576,DDDDQAQVQVQQDVD,786
577,CTNTCCGDGNSRCGI,753
578,AAAXAALXXAAQAQX,795
579,LILVNLNNVNXQCNY,754
580,CRCMKCRODOOCBAF,748
581,HPAHAKOAHRCHHHA,767
582,UUUVVBPGUUVQHGQ,766
583,YDDYDUDYWISYDYN,769
584,NNNNJQIJXJRNTXR,763
585,LKLBGBMLGLGKTLG,767
586,EEIINIBNVITPSDV,745
587,HJNHNNHNNLHQYNW,768
588,LLTLLGLLUURCPVU,758
589,SVXSJMGXSGFKSKD,749
590,PVKKYPOPTPKUIMM,744
591,KMSMVSVMAASIKAM,758
592,PPPUPPQHPPHQNPX,781
593,FXBYFXFFVBBJYTR,753
594,GGCCCPVHXKGGCIC,760
595,SSBAJHJHWWWSWXS,760
596,AACAQWBPCWIAAWA,760
597,QXLKLKQEKKDQQKY,759
598,GGGOVGXGOOOMPGG,778
599,WWWWHPHWFHWFWPW,793
600,OOOOORYRROUREEQ,778
601,PYUQQKPYQPPPQTL,762
602,LLMLLMLLORLPLOS,787
603,JJUWBOWIJJIUINK,753
604,BQAKAAQTOPAAHBA,756
605,OOOOGAGAOAGOOAK,796
606,TTDDTTDESPBOEJT,757
607,TBOTTBBOHIOIIPT,763
608,CCCKKCCKCBCKCKF,805
609,HHHHHHHHIHHQTDH,849
610,VVVSOVOSSSWPCYS,761
611,DDDQDDQFBQHDHQA,774
612,CCCCCBBBNCCCMNC,817
613,NNONNVNDNINNNIN,804
614,HHHWYFDDIIIHHOI,764
615,ONNIIPIINURUHRF,753
616,UOUUOONFEFONFBB,767
617,TUTTWUTRUUYCTTT,775
618,QQGQQQXGQBLQVQT,775
619,TTTRCETTRUXRTUP,769
620,BBGMGBBCQBBPQQG,767
621,VVTLFVLVXWVWLTF,760
622,IIPPSIPBIIIXPTJ,767
623,BKBJBBKBQBKNBBF,782
624,FFSSSSRPWFRRGWR,766
625,CWCBCCHBOTBBKRW,749
626,JJJTTWUJGWPJNDV,750
627,GGUFEERFFFFFWUU,777
628,MEEEVKKEMVNEEHE,772
629,JJDDLEJDHHBDNJN,757
630,SSOPOSNOHQPMJVX,740
631,HHVHHVHVTVVHUVV,796
632,CPYYYCEYKMFBDUO,739
633,KJJJJJJJKJJSDSJ,836
634,XXXXSXXXXXXHWLX,834
635,HAQQEHAOQKEEIXB,748
636,IWWLWEWSLJSTESD,750
637,QQQQQQYPJXDRQLQ,784
638,NNNNAANNUNNUJNB,802
639,NGKBYBBBGOSGKYK,759
640,BBNNBKBNOIHBIAG,754
641,IIJUXMXIELNWTUL,740
642,SSSSESVESDWUSSK,781
643,DDDDAIDDDDILXQA,794
644,TUTTTTRYORTIUKV,762
645,HHMKHIILFWSWHIK,752
646,PFPKDFKFOFPFOMD,769
647,GCMMMXMJSMYWWXB,750
648,PPUPUUUMKINNLUI,761
649,DXFXFJLFXDFXXOC,765
650,FFIFFEFOAVOXAHC,750
651,BYBBBYBWWBBYYWB,804
652,JJJPQJPGPJGVUOP,761
653,AAOOCCUOACCAEUK,762
654,GGOGUOYGHSNNJCG,746
655,KBKKURKIKUXMIVK,756
656,KMJKKQHPTKOPKFH,746
657,AAAAAAAAGBVAMWV,823
658,CYYICCCCRCYIDNJ,772
659,XBWOGOWDBWWRGWD,763
660,AAVVVVFVVATBVVJ,787
661,UUPGYQPMHVUUJQU,749
662,VFNNNNMNJNLIRRK,757
663,QQQCPPBUUCJPSPB,761
664,SSSPSSCSJSSCFTS,789
665,TTGDDTYBYBIGKNJ,749
666,PSJSMSLJSSMJLFF,766
667,BTBTSBJDVIJSGTP,748
668,GGEVABXMXGBBEGB,758
669,JJJFFSRUIUIJIFF,768
670,FJJJJJCYUNYUNKJ,779
671,CQEECETECCEEETE,799
672,AUUAIUFDADUUDDI,767
673,KKKRKJEKBVDXTRK,755
674,DDCDQEDUDRSDCSD,768
675,PPVVVVVVPAVVYAC,805
676,PLIPIINIVVPPPIW,768
677,EVGMVGGGPLGVLMB,762
678,TTTTMMTJTRMHHRU,771
679,LDDDODDPRPRRYDI,767
680,YYXYMXYMYIXBLMY,771
681,YUUSYRPUYYURYUP,772
682,FFMFDFFVAIEAAUY,749
683,CCSCCCRCRHHMLCC,784
684,ILLSXLLXQHSKETP,744
685,DFPUKYBFYFFKFKM,754
686,FEFFFEEMEIMKEXJ,762
687,YVRYGVGRARVYBAX,754
688,GGGGGGPWGBGGGGW,845
689,TTUNLTCVPTQBVII,740
690,BBBHTPGOTBBGOLP,765
691,WWUULWTMWWWWWGC,786
692,OHOYHOOLPHHDEDP,757
693,KKKKWBKSVAVKJAK,769
694,PPPDBPPYDPDPDDW,787
695,FFFFFFYYVSSSFSF,810
696,LOECOSLCQLQAXRT,741
697,XXTXTFXPOAXDDOF,759
698,STGGGFGTTGGRTSY,772
699,AABXJKXRKJJKKXF,760
700,GGGGGGUGNLDLJUD,790
701,TYWNQUMWUEWTQLU,744
702,QQQQQQODQMCRQRQ,803
703,LQLMFHMFFFXMVOL,754
704,KKKKCKWFWOHKYWT,761
705,HHLHMBHHHMHHHLH,819
706,JJBRROYJQBHLRIR,744
707,RRRRKRRRPRRREDP,815
708,VUJJRMJKCVJJJCC,763
709,JJWJPWHWHPWPKTW,765
710,SSSSSSSSSYSISQK,857
