109,UUUUU,122
110,GIGIG,108
111,GGGEG,103
112,YYYYY,122
113,TTGTL,96
114,MESSH,92
115,QQQQA,109
116,WSSYS,95
117,XXXKY,99
118,FFFIF,103
119,XHHUH,95
120,QUUUS,99
121,YNLYL,96
122,FFFYY,103
123,OFPFG,92
124,JJMMM,104
125,TOODT,96
126,EETTE,100
127,AAAAA,122
128,LLLVF,99
129,EEWUM,92
130,BBBTG,99
131,RRRQE,99
132,MMMMM,122
133,IIIII,122
134,BVAAV,96
135,QMVIV,91
136,USSOO,96
137,PPPHV,99
138,IAIIJ,96
139,ACAOO,96
140,LLOTF,92
141,TTTRB,99
142,PPPPP,122
143,PBPJP,95
144,NNNXN,103
145,FFFAA,103
146,HGGGC,99
147,TTTTT,122
148,TFLCL,91
149,KKQAD,92
150,QQQLJ,99
151,AADDD,104
152,EEDDW,97
153,IIIIW,109
154,EEEOO,103
155,LBQBJ,92
156,PPBPA,96
157,LLIII,104
158,PBPYV,92
159,DDRJR,96
160,TPVHH,91
161,LLLGN,99
162,UUDUR,96
163,VVVVH,109
164,AAASA,103
165,TTBTT,104
166,GGGGT,109
167,HQLQH,96
168,OOVOJ,96
169,OORKR,96
170,HHHWH,103
171,WSSWW,100
172,KUKKV,96
173,WWDDD,104
174,NNNNR,109
175,KKMUK,95
176,BBBXB,103
177,ETFJJ,91
178,QJQJV,100
179,IIFIV,96
180,DURMH,87
181,IIIPB,99
182,XXVJX,95
183,LIGGG,99
184,DDIID,100
185,RBNRM,92
186,HLLHL,104
187,OUORI,92
188,SAAUP,92
189,WWWFF,103
190,UNRWK,87
191,TICTM,92
192,HHXLP,92
193,BGBWH,92
194,NMNMN,108
195,HHPPP,104
196,ELRIX,87
197,VVKCC,96
198,OORAA,96
199,DDBBI,97
200,CYCOR,92
201,LRLKR,96
202,TTJRJ,96
203,GIBIW,92
204,BTTTB,103
205,WNWBT,92
206,QHQHH,103
207,PPVVV,104
208,YYYNP,99
209,TTJTA,96
210,OKOOM,96
211,DEDJJ,96
212,FFJPJ,96
213,HHHBK,99
214,HCVVE,92
215,HHHHK,109
216,KGKKK,104
217,DBKDB,100
218,PPPHB,99
219,IMHHO,92
220,XXBXQ,96
221,OWODP,92
222,FFFFR,109
223,EISEE,95
224,BKKKB,103
225,GAAJG,96
226,OSFOG,92
227,VVKVV,104
228,YAAAA,109
229,YYYYY,122
230,UUCLF,92
231,TVVAE,92
232,IIIIE,109
233,PCKVP,91
234,MMXTV,92
235,IIIMM,103
236,JJLWJ,95
237,LFHMD,87
238,DQAPQ,91
239,IXIII,104
240,MMAUM,95
241,YMQYE,92
242,IEESY,92
243,GGGBB,103
244,DLLLL,109
245,OOOLO,103
246,OORHL,92
247,AAATR,99
248,IHHIH,104
249,FQOFF,95
250,RRRNR,103
251,GGGGL,109
252,NNNQR,99
253,RJLLG,92
254,GGGTC,99
255,HBVBB,95
256,OHWOT,92
257,SHHHH,109
258,CCUGW,92
259,VVVYX,99
260,TWWWW,109
261,JEDFD,91
262,GRCSI,87
263,XXHHD,97
264,VNLBB,91
265,WWWXW,103
266,NMFON,91
267,RGWGL,92
268,BBBIB,103
269,GDYOM,87
270,GKGGG,104
271,OOOOI,109
272,SVVSS,100
273,RRRLW,99
274,RRRIR,103
275,JJJFJ,103
276,QNYQT,92
277,GGOCG,95
278,RFNCM,87
279,LBXBO,92
280,JJFMC,92
281,DLALL,95
282,HXLML,91
283,LLRBO,92
284,OAOAF,100
285,VKAVN,92
286,TTTXT,103
287,HEHHM,96
288,JJFJJ,104
289,XIXXL,96
290,DBCRM,87
291,IIRIA,96
292,WWWWH,109
293,CWCLC,95
294,SSVMS,95
295,LLLJY,99
296,JJKKK,104
297,YYYNY,103
298,RRRGR,103
299,NMNMW,100
300,BHTRD,87
301,CCFQN,92
302,TNNJT,96
303,PFPFI,100
304,DADDD,104
305,UOOHB,92
306,PPPWI,99
307,PPSWW,96
308,DDIIK,97
309,UUAFF,96
310,GGGGG,122
311,EEEME,103
312,EENNF,97
313,IIIII,122
314,KIIKI,104
315,HHEEE,104
316,GGYBT,92
317,VVMDV,95
318,FWWFF,100
319,GGGBB,103
320,JFFJJ,100
321,JJJJQ,109
322,BLLLL,109
323,WRHXW,91
324,SSSES,103
325,JJJNJ,103
326,AAAAA,122
327,GQAAA,99
328,BTTTQ,99
329,LUKXX,91
330,CCHCC,104
331,AAFFD,97
332,GGQGF,96
333,FKFKP,100
334,IOOUT,92
335,UUUUU,122
336,TCTTT,104
337,NNNNV,109
338,WWWWX,109
339,MQYVF,87
340,QBBBB,109
341,AASBS,96
342,BBOSV,92
343,HHHHA,109
344,SSSSI,109
345,EMEMQ,100
346,BIMXI,91
347,EBWFE,91
348,LCCLM,97
349,KUQKU,100
350,OOOOC,109
351,XXXXE,109
352,TTTYT,103
353,WIWHW,95
354,TTTFF,103
355,PCDCV,92
356,TRRRR,109
357,WMCWA,92
358,VFVVV,104
359,VFQVV,95
360,BCQDP,87
361,FWMWW,95
362,KBKYB,96
363,AIAJN,92
364,FNHNB,92
365,VVVQQ,103
366,DDVND,95
367,HBHUR,92
368,MNNPN,95
369,DDDDD,122
370,VVHVV,104
371,DOORL,92
372,UUUUG,109
373,XNXXD,96
374,GKECP,87
375,WWWWW,122
376,LLOOQ,97
377,UUWWQ,97
378,PPPPO,109
379,PWBLI,87
380,FFFFB,109
381,GRRGG,100
382,CTTOC,96
383,KKKOP,99
384,PPPHH,103
385,UGHHI,92
386,UUUQU,103
387,NNNNC,109
388,CCCLC,103
389,RRRRU,109
390,QQQYF,99
391,VDVVV,104
392,EEFEE,104
393,TTTST,103
394,QMMRP,92
395,VOOOO,109
396,AQAVA,95
397,DDDWD,103
398,UUDHU,95
399,IIRRR,104
400,WHHDQ,92
401,IKYII,95
402,WNGQA,87
403,JXFFO,92
404,EEPEE,104
405,KKKKG,109
406,HHHHY,109
407,APWPP,95
408,JSSRS,95
409,BBBBB,122
410,NNWNN,104
411,CFWIW,91
412,MMMMM,122
413,TQDQA,92
414,TTATT,104
415,TTTTT,122
416,MGKGB,92
417,LLLBM,99
418,KKUKK,104
419,HURUN,92
420,KKVKE,96
421,VVGEE,96
422,HHCOO,96
423,IIAKD,92
424,ODFFF,99
425,NNTND,96
426,MMYAM,95
427,XXXXX,122
428,LIILM,97
429,XXXXX,122
430,ESSVS,95
431,IIIXI,103
432,MPGUP,91
433,LXXXH,99
434,WCCCC,109
435,CCYJJ,96
436,EEYYO,97
437,SAAOS,96
438,CCFCL,96
439,SSVDD,96
440,FFFFH,109
441,TQTTQ,104
442,FMFOI,92
443,AAABV,99
444,DDGGD,100
445,JJGGG,104
446,SHHXB,92
447,DMDDJ,96
448,FYTFF,95
449,VVKVA,96
450,IIIIM,109
451,YYSSA,97
452,XXXXX,122
453,TTTTD,109
454,VVIIC,97
455,LLLLD,109
456,PPPFP,103
457,JPPHP,95
458,VNLVY,92
459,UJJJM,99
460,CYVUM,87
461,QQQQG,109
462,QQBWW,96
463,JKKJJ,100
464,YYYYY,122
465,TTTWC,99
466,EEEXS,99
467,CCVPO,92
468,GIOOW,92
469,YGSLY,91
470,FCFFF,104
471,LMEXE,91
472,NBQBN,96
473,LLLLL,122
474,OOOOO,122
475,PPMPI,96
476,XCPBB,91
477,NNNTP,99
478,JMBBS,92
479,VVVVL,109
480,PYPYT,100
481,GGGUO,99
482,SSKSS,104
483,IIHPH,96
484,QQQQY,109
485,OJBKL,87
486,IPIPI,108
487,JGGUG,95
488,PPAYY,96
489,RRSRR,104
490,OYYYW,99
491,PPPPF,109
492,FFFGF,103
493,UUPUO,96
494,OOODO,103
495,OKCOC,96
496,JJWBW,96
497,BBBII,103
498,RRRVQ,99
499,BBBRB,103
500,DDEED,100
501,CCUJU,96
502,VVQVX,96
503,ENEFG,92
504,FTPXJ,87
505,GGJGH,96
506,UBGGB,96
507,QQQFQ,103
508,JJKJJ,104
509,LHISH,91
510,DYYSS,96
511,HJJJG,99
512,VVHSK,92
513,URQRS,92
514,UEKCK,91
515,TTCTT,104
516,UUJRU,95
517,QQPVQ,95
518,FSFXU,92
519,GCGNN,96
520,MHTTT,99
521,NLLLN,103
522,WUWMD,92
523,VVVVV,122
524,NNDYD,96
525,RJKSS,91
526,QQQSQ,103
527,UPHPP,95
528,XXOXC,96
529,GQDMQ,91
530,VKBGD,87
531,EOEOL,100
532,TCTCG,100
533,NNNSF,99
534,LAJEA,91
535,TOSGT,91
536,PPPBB,103
537,CVCCS,96
538,YKLYY,95
539,LFFRF,95
540,BBBBB,122
541,DLULU,100
542,SSSSU,109
543,NNNNM,109
544,VCCCX,99
545,VPSRV,91
546,XNYYY,99
547,MMMMN,109
548,KLXLL,95
549,EKKDC,92
550,PXXPU,97
551,RJJMY,92
552,WXAVG,87
553,UUUUU,122
554,GQYBG,91
555,UKUAU,95
556,DDDDD,122
557,DDDXE,99
558,UUXUX,104
559,EEWEE,104
560,KKWOK,95
561,RRRRR,122
562,LLNLY,96
563,IMIVV,96
564,WJJJX,99
565,CCCCA,109
566,UESUS,96
567,UUUUL,109
568,IIBPI,95
569,RRRRR,122
570,SDNRS,91
571,NNVDN,95
572,HHHHH,122
573,SGMPM,91
574,MMXMB,96
575,YXXJX,95
576,DDQDD,104
577,QQHQQ,104
578,AEEAK,97
579,THTOH,96
580,DXDSA,92
581,SSSSS,122
582,PFVYT,87
583,NNNNS,109
584,PPOJK,92
585,HMHXX,96
586,LLAAO,97
587,WWWLH,99
588,CCGCC,104
589,AAAPP,103
590,SKPPK,96
591,XXWCR,92
592,BBPHH,96
593,LLQAL,95
594,MMMMM,122
595,PRPPQ,96
596,LLAEJ,92
597,FFOOE,97
598,QRPTK,87
599,AAXAA,104
600,NNNNV,109
601,WAWWW,104
602,DXXXC,99
603,NDNCK,92
604,DDBBD,100
605,QUDDU,96
606,UGUUC,96
607,HHHGJ,99
608,JJSTS,96
609,XLQLV,92
610,XWXIX,95
611,SVQSX,92
612,UUEEE,104
613,HHVHH,104
614,AATTT,104
615,AAAAA,122
616,LLLRR,103
617,PPRPP,104
618,VRVVX,96
619,YYYVV,103
620,SISCS,95
621,TMRTT,95
622,GGRRR,104
623,EEEOS,99
624,KJKHJ,96
625,OQQYY,96
626,MMMMM,122
627,JBEEB,96
628,AAGAA,104
629,CCBCN,96
630,KKKPK,103
631,WWWWQ,109
632,NENCN,95
633,APHGH,91
634,PPPBH,99
635,KPSBS,91
636,LLKOL,95
637,EETAT,96
638,UFFIV,92
639,BABAB,108
640,BIJJD,92
641,VNKDK,91
642,AAGAH,96
643,FFOTT,96
644,YYUTF,92
645,AAHRF,92
646,MMDTM,95
647,XHCHB,92
648,RRRRF,109
649,JNJTQ,92
650,QTTTT,109
651,QQAYK,92
652,VVPBP,96
653,RKRRR,104
654,DUMPS,87
655,RWBTW,91
656,AAFAK,96
657,ARRRQ,99
658,WHBKW,91
659,TTFAT,95
660,TTTTD,109
661,LLYDP,92
662,UNWWU,96
663,MKYYG,92
664,CCCCC,122
665,NNJJN,100
666,WGWUW,95
667,XUBXX,95
668,BPBBS,96
669,JJAAE,97
670,AAAAA,122
671,BBBUB,103
672,XFXUX,95
673,MEDMM,95
674,KKJKW,96
675,RVVRR,100
676,DDDDD,122
677,VDXVD,100
678,VVMVJ,96
679,HCXHE,92
680,MJMJR,100
681,DPKDV,92
682,NFNPF,96
683,IINII,104
684,ANFNN,95
685,EELEH,96
686,XXXXD,109
687,MMWMX,96
688,MMMCM,103
689,FCRHF,91
690,NNTNJ,96
691,CCLYE,92
692,CCCCW,109
693,HHHTH,103
694,KKBKH,96
695,VVTVK,96
696,VVUVW,96
697,TTTTE,109
698,DKPWD,91
699,KBKBB,103
700,LTKOL,91
701,XXYXX,104
702,GKGGM,96
703,GKNGG,95
704,XBXXY,96
705,NNOFN,95
706,WVWVO,100
707,HWWWW,109
708,SSSSS,122
709,WDIFI,91
710,RRQWY,92
711,NVQNN,95
712,SSLBQ,92
713,MHAMM,95
714,AKAMO,92
715,WXIPC,87
716,KKLKK,104
717,CCCSC,103
718,LSJSS,95
719,IPSUI,91
720,NGNNB,96
721,FODFC,92
722,DSPWB,87
723,AVVVV,109
724,MMMEM,103
725,EUEUU,103
726,LLLJW,99
727,ELLOD,92
728,BIBKB,95
729,POPCV,92
730,KMMPU,92
731,YYVYQ,96
732,TTTKY,99
733,IIIXC,99
734,RRRPR,103
735,MMMMM,122
736,TBJJG,92
737,COACC,95
738,XWBXX,95
739,IIIUI,103
740,JJRJW,96
741,MMMMB,109
742,BBVGB,95
743,YWWWW,109
744,WFSOG,87
745,WCJOW,91
746,RRARA,104
747,YMYMM,103
748,IIINP,99
749,FEAEF,96
750,LXCLL,95
751,AARLT,92
752,SKHGS,91
753,OBFQC,87
754,JSVJU,92
755,LFLLL,104
756,CCGCH,96
757,MTTMA,97
758,YYYUQ,99
759,WQWWW,104
760,BBBNB,103
761,AYYYC,99
762,MMJMW,96
763,ULLKR,92
764,XXXXN,109
765,PNGGK,92
766,LLLLL,122
767,MMMMV,109
768,JJOOD,97
769,POOOM,99
770,WPWWW,104
771,AALAS,96
772,SEKSV,92
773,TTTTT,122
774,OEOOO,104
775,AAEBE,96
776,FSVYS,91
777,CGUXX,91
778,DUHLM,87
779,KQWWQ,96
780,NNNNJ,109
781,OODDI,97
782,VVVES,99
783,XXXXQ,109
784,UOUGU,95
785,EEEEJ,109
786,IUQAQ,91
787,JATTA,96
788,SOOWM,92
789,NQUJQ,91
790,PGPGE,100
791,GGGGR,109
792,NVQQQ,99
793,AAAAQ,109
794,RRWXA,92
795,GXVVT,92
796,TTEYT,95
797,FFDSF,95
798,RLIJI,91
799,RWRRR,104
800,VVVIO,99
801,NNNNE,109
802,RBBUB,95
803,LLQQL,100
804,HHAHA,104
805,WWQWW,104
806,DDBBB,104
807,QOGOG,100
808,HHHHH,122
809,SSFAV,92
810,IITTT,104
811,WJWXX,96
812,TSCCC,99
813,BBDWW,96
814,BBBBA,109
815,JJJGJ,103
816,AAAAA,122
817,UIUSR,92
818,NNNNN,122
819,OOOCO,103
820,PUHHT,92
821,YLYYK,96
822,VVVAT,99
823,KTLYK,91
824,MEWTB,87
825,RIIRI,104
826,FFYFD,96
827,SNRRO,92
828,UQHHU,96
829,SSLHL,96
830,WEFWE,100
831,SSSLL,103
832,VDXVX,96
833,TRTRY,100
834,GGGGG,122
835,KGBGB,100
836,JJLJJ,104
837,WVVVW,103
838,RUYYX,92
839,QMQQQ,104
840,TTTTT,122
841,TTTOT,103
842,UCLCU,96
843,PFPSF,96
844,MMLWN,92
845,RJRKR,95
846,BBBTT,103
847,BBBBB,122
848,BBWKW,96
849,GBBGB,104
850,HHHHS,109
851,RRRYR,103
852,KKPKK,104
853,RPWRR,95
854,YYTJJ,96
855,XXXXF,109
856,AQATX,92
857,CCCJC,103
858,LKKKK,109
859,PTTPC,97
860,WWSTW,95
861,KXHBE,87
862,SISDS,95
863,GOGUG,95
864,AQVIV,91
865,PPHPH,104
866,UUKSU,95
867,TTSNG,92
868,QQQQC,109
869,DYDYY,103
870,LLCCI,97
871,CHGHV,92
872,VVVIM,99
873,FFFFF,122
874,RRRRQ,109
875,DFFQG,92
876,WGGGG,109
877,HHHHH,122
878,XXVAX,95
879,TTTTT,122
880,UIWUK,92
881,FFPXH,92
882,XTHTH,100
883,XXXXX,122
884,DDDDD,122
885,XEBXI,92
886,HGRGO,92
887,HHTHM,96
888,PQEQQ,95
889,KKKII,103
890,YVYYG,96
891,LLSSC,97
892,WFFVF,95
893,QQRRR,104
894,UJMUM,96
895,WBBMW,96
896,OECOL,92
897,UUWJJ,96
898,YVRRF,92
899,ABAAA,104
900,SCSSM,96
901,UPUUP,104
902,OOOOD,109
903,VVVYV,103
904,FFJJX,97
905,IIIAK,99
906,MMIMI,104
907,WQQQQ,109
908,AFFXL,92
909,IIIIN,109
910,OOKFL,92
911,UFFMU,96
912,MMCMM,104
913,SLVIB,87
914,RRRRR,122
915,MMIMM,104
916,TTKKT,100
917,NHHNN,100
918,YAYYA,104
919,WWWWW,122
920,TNLMM,91
921,WWWWT,109
922,YYIIY,100
923,RRIRL,96
924,HHIHH,104
925,FFFFT,109
926,OOUUP,97
927,PPPWP,103
928,HEHHM,96
929,FLLLL,109
930,VVVMM,103
931,SSSNN,103
932,UEPEU,96
933,YLBBU,92
934,IISGY,92
935,LYLUT,92
936,BDBHX,92
937,GUYYB,92
938,GLLBM,92
939,EPEPC,100
940,QQAGQ,95
941,JVUOF,87
942,QQUUQ,100
943,CEECC,100
944,HHHJF,99
945,BCBCJ,100
946,NNNNN,122
947,MMMKR,99
948,YLQQL,96
949,XXXWX,103
950,ABRRL,92
951,RRRWC,99
952,KJREJ,91
953,YYRYW,96
954,EEEEE,122
955,HXHXH,108
956,FFJFD,96
957,DNMMK,92
958,XWXOO,96
959,OOOOB,109
960,RRRRG,109
961,OOFOF,104
962,TAKTR,92
963,MYQQM,96
964,OTNOW,92
965,AAQBB,96
966,AAAAA,122
967,NNONN,104
968,HHNHY,96
969,LDAAY,92
970,WATUW,91
971,LLDBU,92
972,ABACC,96
973,SOOSP,97
974,BBNYN,96
975,SFSAY,92
976,HUOJQ,87
977,SGSIS,95
978,NINBR,92
979,FTCVL,87
980,NKKNN,100
981,WKKTK,95
982,CCCCC,122
983,RDRRW,96
984,PPDQE,92
985,OOIOO,104
986,OOQAQ,96
987,SXEAD,87
988,MODYO,91
989,RRRRA,109
990,CCTEC,95
991,CCTTC,100
992,PPPPS,109
993,LLXLL,104
994,JJOJV,96
995,SRRRV,99
996,FSSIS,95
997,YASIA,91
998,YYEWH,92
999,FDDDD,109

N,Number of runs,Min,Max,Average
5,1000,87,122,99.497
